user,game,round,period,price,treated,timestamp
5a0d867ceb6946001bf7308c,5a0dd20efa79d0001917451d,1,7,3.5,true,1510855832867
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451d,1,7,4,true,1510855842315
5a0dd2f7fa79d0001917453d,5a0dd338fa79d0001917455c,1,7,30,true,1510856016941
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,7,4,true,1510856314441
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,7,4,false,1510856342071
5a0dd34efa79d00019174567,5a0dd480fa79d00019174627,1,7,5,false,1510856347805
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,7,3,true,1510856426021
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,7,1.99,false,1510856428594
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,7,2,true,1510856429739
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,7,2.5,false,1510856433205
5a0dd34efa79d00019174567,5a0dd480fa79d00019174627,1,7,1.2,false,1510856438706
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,7,5,false,1510856608671
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,7,4.8,false,1510941730176
5a0dd317fa79d0001917454d,5a0dd338fa79d0001917455d,2,7,5,true,1510941738496
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,7,5,false,1510941746800
5a0dd47efa79d00019174626,5a0dd480fa79d00019174628,2,7,2,false,1510941752207
5a0f220efa79d000191748af,5a0f2210fa79d000191748b0,1,7,5,true,1510942155431
5a0f220efa79d000191748af,5a0f2210fa79d000191748b0,1,7,5,true,1510942161617
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b0,1,7,5,true,1510942163008
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,7,6,true,1510942332889
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,7,7,true,1510942339671
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,7,3,true,1510942347193
5a0f246afa79d00019174933,5a0f2476fa79d00019174937,1,7,3,true,1510942348007
5a0f23c6fa79d000191748fb,5a0f2476fa79d00019174937,1,7,2,true,1510942359204
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,7,4,true,1510942750414
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f2,1,7,7,false,1510942759740
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,7,2.99,true,1511010704639
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174938,2,7,3,true,1511010707956
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9c,2,7,4,false,1511010712443
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,7,4,false,1511010716233
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,7,4.05,true,1511010718611
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,7,4.1,true,1511010723584
5a102f20e13e8e00193aaac1,5a102f80e13e8e00193aaac2,1,7,7,true,1511011304443
5a0dd2d6fa79d00019174537,5a102f80e13e8e00193aaac2,1,7,7,true,1511011311243
5a102eeae13e8e00193aaac0,5a102f80e13e8e00193aaac2,1,7,7,true,1511011324921
